DP [MFLOP/s],82.3282,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],8.8209,
Scalar [MUOPS/s],64.6864,
Vectorization ratio,12,
STRUCT,Info,3
CPU name:,Intel(R) Core(TM) i5-5200U CPU @ 2.20GHz,
CPU type:,Intel Core Broadwell processor,
CPU clock:,2.194924132 GHz,
TABLE,Region CalculoResiduosOtim,Group 1 Raw,FLOPS_DP,6
Region Info,HWThread 3,
RDTSC Runtime [s],0.011389,
call count,1,
Event,Counter,HWThread 3
INSTR_RETIRED_ANY,FIXC0,57995260
CPU_CLK_UNHALTED_CORE,FIXC1,28511440
CPU_CLK_UNHALTED_REF,FIXC2,23907560
FP_ARITH_INST_RETIRED_128B_PACKED_DOUBLE,PMC0,0
FP_ARITH_INST_RETIRED_SCALAR_DOUBLE,PMC1,14968700
FP_ARITH_INST_RETIRED_256B_PACKED_DOUBLE,PMC2,0
TABLE,Region CalculoResiduosOtim,Group 1 Metric,FLOPS_DP,9
Metric,HWThread 3,
Runtime (RDTSC) [s],0.0114,
Runtime unhalted [s],0.0130,
Clock [MHz],2617.6008,
CPI,0.4916,
DP [MFLOP/s],1314.2682,
AVX DP [MFLOP/s],0,
Packed [MUOPS/s],0,
Scalar [MUOPS/s],1314.2682,
Vectorization ratio,0,
